airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air_India,AI-508,Hyderabad,Afternoon,zero,Afternoon,Bangalore,Business,1.34,18,12141
Indigo,6E-6205,Delhi,Afternoon,one,Night,Bangalore,Economy,7.85,23,3576
Vistara,UK-930,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Business,4.82,12,64066
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Business,6.69,36,61726
Air_India,AI-838,Hyderabad,Afternoon,one,Night,Mumbai,Business,9.26,41,47015
Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Business,9.6,11,59357
Vistara,UK-808,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,6.05,30,63351
Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Kolkata,Business,13.86,43,78121
Indigo,6E-157,Hyderabad,Early_Morning,one,Morning,Bangalore,Economy,3.92,43,1744
Vistara,UK-834,Chennai,Evening,one,Night,Bangalore,Economy,6.34,25,6917
GO_FIRST,G8-2403,Delhi,Morning,one,Evening,Mumbai,Economy,8.24,24,5896
Vistara,UK-816,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.67,9,7245
Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Chennai,Economy,20.56,35,4693
Air_India,AI-610,Bangalore,Evening,one,Morning,Chennai,Business,16.24,20,45274
Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Business,5.9,28,47230
GO_FIRST,G8-331,Mumbai,Morning,one,Night,Delhi,Economy,8.76,22,9172
Indigo,6E-6319,Hyderabad,Evening,zero,Evening,Bangalore,Economy,1.03,36,1767
AirAsia,I5-517,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.29,49,1106
Vistara,UK-836,Chennai,Morning,one,Night,Kolkata,Business,11.69,6,57042
Air_India,AI-610,Bangalore,Evening,one,Morning,Delhi,Business,15.19,12,41695
Indigo,6E-6257,Bangalore,Early_Morning,one,Morning,Delhi,Economy,5.84,21,3645
Air_India,AI-687,Mumbai,Afternoon,one,Morning,Kolkata,Economy,15.75,27,5587
Vistara,UK-854,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,17.73,43,5264
Air_India,AI-732,Kolkata,Afternoon,one,Morning,Delhi,Economy,21.6,41,5390
Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Economy,11.89,38,7026
Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Evening,Bangalore,Economy,10.47,31,8432
Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Business,23.55,31,48273
Air_India,AI-9857,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.57,10,11459
Vistara,UK-776,Kolkata,Evening,one,Night,Bangalore,Economy,5.33,15,6786
AirAsia,I5-1563,Kolkata,Evening,two_or_more,Morning,Chennai,Economy,12.91,13,5707
Vistara,UK-829,Delhi,Early_Morning,two_or_more,Evening,Kolkata,Business,12.52,34,81014
Air_India,AI-539,Chennai,Evening,one,Late_Night,Bangalore,Business,7.35,42,77782
Vistara,UK-772,Kolkata,Morning,one,Late_Night,Delhi,Business,14.42,25,56667
Vistara,UK-846,Bangalore,Morning,zero,Morning,Mumbai,Business,1.7,34,19801
Air_India,AI-643,Mumbai,Afternoon,one,Evening,Delhi,Business,26.26,40,36149
Vistara,UK-880,Hyderabad,Afternoon,one,Morning,Kolkata,Business,19.34,22,58436
AirAsia,I5-1229,Chennai,Evening,zero,Evening,Bangalore,Economy,0.75,37,1429
Indigo,6E-793,Hyderabad,Evening,one,Late_Night,Mumbai,Economy,8.79,12,9194
Vistara,UK-812,Bangalore,Morning,one,Night,Kolkata,Business,12.93,5,65484
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,Business,11.09,35,59290
Indigo,6E-654,Delhi,Evening,one,Night,Chennai,Economy,5.38,28,5847
Vistara,UK-994,Mumbai,Morning,one,Evening,Bangalore,Business,8.54,26,64747
AirAsia,I5-1782,Bangalore,Night,one,Late_Night,Mumbai,Economy,5.64,17,7359
Air_India,AI-770,Kolkata,Night,one,Afternoon,Chennai,Business,16.1,37,54340
Air_India,AI-747,Kolkata,Night,one,Morning,Delhi,Business,9.93,37,56065
Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Economy,5.58,32,5811
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Chennai,Business,16.39,10,50615
Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Hyderabad,Business,12.53,34,51098
Vistara,UK-708,Kolkata,Night,one,Evening,Mumbai,Economy,20.07,29,6313
Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Economy,6.54,25,8476
Air_India,AI-573,Kolkata,Evening,one,Morning,Hyderabad,Business,14.63,43,37652
Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Business,11.17,6,50357
Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Business,7.15,11,52553
Air_India,AI-505,Bangalore,Morning,one,Evening,Mumbai,Business,7.71,26,55266
Indigo,6E-2186,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.83,33,4414
Vistara,UK-955,Delhi,Evening,one,Morning,Bangalore,Business,15.25,23,60094
Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Business,15.81,10,48495
Air_India,AI-766,Chennai,Early_Morning,one,Night,Mumbai,Business,13.11,30,52305
Vistara,UK-824,Chennai,Night,one,Evening,Kolkata,Economy,20.44,34,7153
Air_India,AI-764,Delhi,Evening,zero,Evening,Kolkata,Business,2.26,26,27229
Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Economy,16.82,16,9845
AirAsia,I5-592,Bangalore,Evening,zero,Evening,Kolkata,Economy,2.34,10,5310
Vistara,UK-875,Mumbai,Evening,one,Afternoon,Delhi,Business,17.17,1,47929
Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Business,22.65,27,39736
Vistara,UK-834,Chennai,Evening,one,Night,Mumbai,Business,6.82,14,73579
Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,Business,23.31,42,52018
Air_India,AI-526,Kolkata,Evening,one,Early_Morning,Chennai,Economy,12.83,44,4268
Vistara,UK-838,Chennai,Night,one,Evening,Hyderabad,Business,22.67,46,53236
Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Business,25.99,27,40007
Air_India,AI-565,Bangalore,Afternoon,two_or_more,Morning,Hyderabad,Business,20.37,38,59283
Indigo,6E-7223,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,10.51,11,10183
Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,8.7,24,32649
Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,12.06,39,5204
AirAsia,I5-991,Kolkata,Evening,zero,Evening,Bangalore,Economy,2.98,30,3821
GO_FIRST,G8-227,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,11.53,37,6064
Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,Business,11.3,7,47172
Air_India,AI-516,Bangalore,Early_Morning,one,Morning,Mumbai,Economy,26.07,49,3586
Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.26,29,22542
Vistara,UK-814,Bangalore,Night,zero,Night,Delhi,Business,2.33,32,34188
Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,Economy,16.94,27,4133
Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Business,15.82,34,41364
Air_India,AI-506,Delhi,Morning,one,Morning,Hyderabad,Business,23.26,8,42512
Air_India,AI-775,Kolkata,Night,one,Evening,Delhi,Economy,19.17,45,8020
Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Economy,12.68,12,10738
Vistara,UK-810,Bangalore,Early_Morning,zero,Morning,Delhi,Business,2.7,3,39475
Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Economy,9.21,20,4323
Air_India,AI-888,Mumbai,Evening,one,Morning,Bangalore,Economy,14.0,35,6411
Vistara,UK-834,Chennai,Evening,one,Evening,Hyderabad,Business,26.81,26,60390
Air_India,AI-526,Kolkata,Evening,one,Night,Mumbai,Business,4.89,5,38063
Vistara,UK-986,Mumbai,Night,one,Afternoon,Hyderabad,Business,13.59,48,47341
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Chennai,Business,8.93,22,65990
Air_India,AI-649,Mumbai,Early_Morning,one,Early_Morning,Delhi,Economy,24.73,20,6765
SpiceJet,SG-455,Mumbai,Afternoon,one,Morning,Bangalore,Economy,17.35,20,5244
Air_India,AI-867,Mumbai,Night,one,Afternoon,Kolkata,Business,16.83,39,48590
Vistara,UK-870,Hyderabad,Night,one,Afternoon,Mumbai,Economy,15.91,1,16152
Air_India,AI-732,Kolkata,Afternoon,one,Evening,Mumbai,Economy,4.87,39,3391
Vistara,UK-850,Bangalore,Evening,one,Evening,Kolkata,Business,23.93,23,51104
Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Business,20.46,25,56644
Indigo,6E-131,Bangalore,Early_Morning,one,Morning,Mumbai,Economy,4.07,15,5464
Vistara,UK-994,Mumbai,Morning,one,Night,Chennai,Business,10.0,40,57658
Air_India,AI-805,Delhi,Evening,one,Morning,Kolkata,Economy,12.57,33,5309
Air_India,AI-538,Chennai,Night,one,Afternoon,Bangalore,Business,16.14,35,58464
Air_India,AI-505,Bangalore,Morning,one,Night,Kolkata,Economy,33.8,1,13636
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,13.61,6,26347
AirAsia,I5-991,Kolkata,Evening,one,Late_Night,Mumbai,Economy,8.4,45,3395
Vistara,UK-826,Chennai,Afternoon,one,Early_Morning,Hyderabad,Business,19.48,45,38429
Air_India,AI-687,Mumbai,Afternoon,one,Morning,Hyderabad,Business,18.47,43,45251
AirAsia,I5-767,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.04,40,3014
Vistara,UK-824,Chennai,Night,one,Evening,Bangalore,Business,22.62,26,42523
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,20.09,29,5840
Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Business,13.44,36,51929
Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Business,6.65,11,58311
SpiceJet,SG-8157,Delhi,Early_Morning,one,Night,Chennai,Economy,14.99,2,7303
Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Business,8.53,11,55969
Air_India,AI-805,Delhi,Evening,one,Early_Morning,Chennai,Business,11.19,41,46586
GO_FIRST,G8-349,Mumbai,Morning,one,Evening,Delhi,Economy,7.37,22,7099
Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Economy,11.5,24,7052
Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,Business,13.1,13,63855
AirAsia,I5-620,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,3.84,37,5761
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,14.7,14,6340
Indigo,6E-268,Kolkata,Evening,zero,Night,Bangalore,Economy,2.5,45,3856
Indigo,6E-757,Kolkata,Evening,one,Late_Night,Delhi,Economy,7.63,7,7352
Vistara,UK-772,Kolkata,Morning,one,Night,Hyderabad,Business,12.59,32,91826
Vistara,UK-985,Delhi,Evening,one,Morning,Bangalore,Business,14.85,11,64317
Air_India,AI-679,Mumbai,Morning,one,Evening,Chennai,Business,5.87,11,31997
Vistara,UK-953,Delhi,Night,one,Morning,Bangalore,Economy,12.22,24,4260
Air_India,AI-541,Hyderabad,Evening,one,Night,Kolkata,Business,5.82,39,51487
Indigo,6E-6749,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.64,25,4717
Indigo,6E-136,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,5.63,39,2118
Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Evening,Bangalore,Economy,10.63,40,7977
Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Business,11.41,26,46835
Air_India,AI-607,Mumbai,Evening,one,Morning,Hyderabad,Economy,16.0,22,3779
Air_India,AI-501,Bangalore,Afternoon,one,Night,Hyderabad,Economy,7.27,22,6586
Vistara,UK-876,Hyderabad,Night,one,Morning,Delhi,Business,13.53,45,54856
Indigo,6E-5217,Mumbai,Evening,one,Night,Chennai,Economy,5.85,18,3999
Vistara,UK-818,Bangalore,Evening,one,Evening,Hyderabad,Economy,24.34,1,17820
Air_India,AI-539,Chennai,Evening,two_or_more,Evening,Kolkata,Economy,23.38,6,12686
Indigo,6E-563,Kolkata,Morning,zero,Morning,Chennai,Economy,2.45,46,3047
Vistara,UK-958,Mumbai,Afternoon,one,Night,Chennai,Business,7.84,15,49181
Vistara,UK-866,Bangalore,Night,one,Early_Morning,Hyderabad,Business,10.05,7,38840
Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Business,12.53,20,53700
Vistara,UK-776,Kolkata,Evening,one,Night,Hyderabad,Business,27.44,35,48954
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Kolkata,Business,12.88,19,65552
GO_FIRST,G8-383,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.87,21,4955
AirAsia,I5-749,Bangalore,Night,one,Early_Morning,Mumbai,Economy,8.05,14,5337
Indigo,6E-198,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,9.24,21,5409
Indigo,6E-5312,Mumbai,Morning,one,Evening,Bangalore,Economy,7.75,2,14501
Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Business,9.53,5,64640
Vistara,UK-944,Mumbai,Afternoon,one,Night,Chennai,Business,7.96,8,75795
Air_India,AI-636,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.89,42,40653
AirAsia,I5-792,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,11.66,34,4071
Vistara,UK-826,Chennai,Afternoon,one,Morning,Kolkata,Business,21.12,19,50458
Air_India,AI-806,Mumbai,Early_Morning,one,Night,Chennai,Business,13.32,6,71508
Air_India,AI-808,Bangalore,Night,one,Morning,Chennai,Business,11.8,9,61935
Air_India,AI-543,Hyderabad,Morning,one,Morning,Chennai,Business,21.85,16,53451
Vistara,UK-876,Hyderabad,Night,one,Morning,Bangalore,Economy,13.13,39,5335
Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,Economy,25.43,32,4116
Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Business,27.36,25,59201
SpiceJet,SG-8130,Kolkata,Early_Morning,one,Night,Mumbai,Economy,16.15,41,7420
Air_India,AI-672,Chennai,Evening,zero,Evening,Mumbai,Business,2.11,35,22454
Vistara,UK-927,Delhi,Morning,one,Night,Hyderabad,Business,11.2,20,47116
Air_India,AI-808,Bangalore,Night,one,Evening,Hyderabad,Business,22.33,5,53035
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,11.8,44,8190
Vistara,UK-893,Bangalore,Evening,one,Evening,Delhi,Economy,24.17,41,3567
GO_FIRST,G8-286,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.4,47,11248
Vistara,UK-772,Kolkata,Morning,one,Morning,Bangalore,Economy,22.65,7,13663
Vistara,UK-812,Bangalore,Morning,zero,Afternoon,Delhi,Economy,3.08,45,4684
Indigo,6E-591,Chennai,Morning,one,Evening,Kolkata,Economy,7.33,4,7627
Vistara,UK-830,Hyderabad,Morning,one,Evening,Kolkata,Business,9.27,21,52826
Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,Business,28.44,14,56201
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,12.23,10,49875
Air_India,AI-675,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.52,11,13678
Indigo,6E-5372,Mumbai,Early_Morning,one,Morning,Delhi,Economy,4.49,31,5194
Indigo,6E-2471,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,10.67,8,10555
Vistara,UK-893,Bangalore,Evening,one,Afternoon,Delhi,Economy,16.71,24,3645
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Economy,13.25,24,7062
Air_India,AI-501,Bangalore,Afternoon,one,Night,Chennai,Business,10.13,43,59077
Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Business,22.05,46,47448
Air_India,AI-565,Bangalore,Afternoon,one,Afternoon,Mumbai,Business,23.53,22,44930
Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,Economy,18.48,14,9227
GO_FIRST,G8-681,Hyderabad,Morning,one,Evening,Delhi,Economy,8.5,20,3992
Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,7.34,44,65371
Air_India,AI-803,Delhi,Early_Morning,one,Evening,Kolkata,Business,11.58,5,56718
Vistara,UK-996,Mumbai,Evening,one,Evening,Chennai,Business,21.72,32,64556
Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Hyderabad,Economy,9.6,38,5567
GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.55,35,2338
Indigo,6E-755,Delhi,Afternoon,zero,Evening,Kolkata,Economy,2.08,17,4382
Air_India,AI-516,Bangalore,Early_Morning,one,Morning,Delhi,Business,25.48,19,35714
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,Business,8.11,46,56378
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Hyderabad,Economy,14.91,20,6250
Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Chennai,Business,11.84,33,53406
Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,10.09,37,6657
Air_India,AI-765,Kolkata,Afternoon,one,Evening,Mumbai,Business,26.57,46,44722
SpiceJet,SG-5088,Kolkata,Night,zero,Late_Night,Mumbai,Economy,2.69,6,7887
Vistara,UK-772,Kolkata,Morning,one,Evening,Chennai,Business,9.64,5,56863
Vistara,UK-824,Chennai,Night,one,Afternoon,Hyderabad,Business,15.59,39,40908
Vistara,UK-988,Mumbai,Night,one,Morning,Kolkata,Business,11.6,12,71049
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Business,12.64,41,69247
Air_India,AI-637,Mumbai,Evening,two_or_more,Morning,Bangalore,Economy,13.91,49,8797
Air_India,AI-807,Delhi,Evening,one,Morning,Hyderabad,Business,15.25,43,45380
Vistara,UK-898,Hyderabad,Early_Morning,one,Afternoon,Delhi,Economy,6.37,26,5601
Indigo,6E-6219,Chennai,Morning,two_or_more,Evening,Hyderabad,Economy,10.6,30,7284
Air_India,AI-539,Chennai,Evening,one,Morning,Hyderabad,Economy,17.48,40,4085
Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.02,27,4506
Indigo,6E-6326,Bangalore,Morning,one,Evening,Mumbai,Economy,8.38,16,11698
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Bangalore,Economy,12.59,29,6980
Vistara,UK-874,Hyderabad,Morning,one,Morning,Bangalore,Economy,26.16,32,5401
Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,Business,15.24,39,52079
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,9.78,24,55046
Air_India,AI-9657,Mumbai,Evening,one,Night,Hyderabad,Economy,26.02,16,8254
Vistara,UK-706,Kolkata,Morning,one,Night,Bangalore,Business,12.29,17,61469
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Business,18.64,18,52752
Vistara,UK-858,Bangalore,Early_Morning,one,Afternoon,Delhi,Business,8.0,24,44586
Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Business,8.41,31,46414
Air_India,AI-804,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.77,17,7176
Air_India,AI-9881,Hyderabad,Afternoon,one,Night,Mumbai,Economy,9.08,2,17797
Vistara,UK-955,Delhi,Evening,one,Night,Bangalore,Business,5.0,41,57906
Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Business,10.59,6,50547
Air_India,AI-698,Hyderabad,Night,one,Morning,Chennai,Business,12.73,11,42501
Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Economy,22.36,25,6761
Vistara,UK-871,Delhi,Night,one,Night,Mumbai,Business,26.42,44,43059
Vistara,UK-850,Bangalore,Evening,one,Early_Morning,Hyderabad,Business,12.11,33,36999
Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Business,6.48,4,44280
Vistara,UK-960,Mumbai,Morning,zero,Afternoon,Delhi,Business,2.1,21,35082
Air_India,AI-839,Delhi,Night,one,Morning,Kolkata,Business,10.99,46,43633
AirAsia,I5-1543,Hyderabad,Afternoon,one,Night,Delhi,Economy,7.9,39,2334
Air_India,AI-9894,Chennai,Morning,one,Morning,Bangalore,Economy,26.51,24,5680
GO_FIRST,G8-962,Hyderabad,Night,one,Late_Night,Bangalore,Economy,5.88,49,4866
Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,13.78,9,17195
AirAsia,I5-541,Kolkata,Early_Morning,one,Morning,Bangalore,Economy,6.0,17,3866
Vistara,UK-841,Mumbai,Morning,one,Afternoon,Bangalore,Business,4.45,5,39426
Vistara,UK-637,Delhi,Evening,two_or_more,Morning,Kolkata,Economy,16.15,33,9945
Vistara,UK-874,Hyderabad,Morning,one,Morning,Bangalore,Business,24.44,13,38702
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Delhi,Business,5.19,48,53287
Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Economy,12.02,27,6354
GO_FIRST,G8-322,Mumbai,Night,one,Morning,Hyderabad,Economy,12.74,49,3769
Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,Economy,14.99,44,6241
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Business,11.56,41,66475
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,11.78,18,58660
Air_India,AI-765,Kolkata,Evening,one,Morning,Mumbai,Business,13.19,17,42286
Air_India,AI-678,Delhi,Morning,one,Night,Hyderabad,Economy,11.64,44,4222
SpiceJet,SG-339,Delhi,Afternoon,one,Morning,Bangalore,Economy,19.49,41,7730
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,12.86,36,56623
AirAsia,I5-721,Delhi,Night,one,Morning,Kolkata,Economy,12.03,21,2390
Indigo,6E-6021,Kolkata,Afternoon,one,Evening,Mumbai,Economy,5.26,1,8866
Vistara,UK-875,Mumbai,Evening,one,Morning,Delhi,Business,13.7,9,41341
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,21.58,15,62166
Indigo,6E-5394,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2.18,8,5966
Vistara,UK-815,Delhi,Morning,one,Night,Mumbai,Economy,12.08,2,14613
Vistara,UK-864,Bangalore,Evening,one,Evening,Kolkata,Business,25.16,35,54866
Vistara,UK-818,Bangalore,Evening,one,Evening,Kolkata,Economy,22.32,30,8016
Vistara,UK-825,Mumbai,Morning,one,Night,Delhi,Economy,14.22,12,16184
Indigo,6E-7136,Hyderabad,Morning,one,Night,Mumbai,Economy,10.59,37,3995
SpiceJet,SG-8207,Delhi,Evening,zero,Night,Chennai,Economy,2.89,6,7796
AirAsia,I5-798,Delhi,Afternoon,one,Night,Bangalore,Economy,8.35,36,6046
Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Economy,12.17,22,6883
Indigo,6E-6137,Chennai,Morning,one,Evening,Hyderabad,Economy,9.06,34,2813
Vistara,UK-830,Hyderabad,Morning,one,Morning,Bangalore,Business,24.43,5,57692
Vistara,UK-897,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.22,22,4541
Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Chennai,Business,11.82,38,48203
GO_FIRST,G8-7562,Kolkata,Afternoon,one,Night,Delhi,Economy,7.49,27,6297
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Economy,16.11,7,11741
Vistara,UK-826,Chennai,Afternoon,one,Morning,Bangalore,Economy,22.39,27,4673
Vistara,UK-875,Mumbai,Evening,one,Night,Delhi,Business,27.47,32,39647
Vistara,UK-902,Mumbai,Afternoon,one,Morning,Chennai,Business,18.31,25,58749
Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.69,10,10428
Vistara,UK-828,Chennai,Early_Morning,two_or_more,Morning,Hyderabad,Economy,26.16,29,6231
Air_India,AI-639,Mumbai,Morning,one,Evening,Kolkata,Economy,8.09,5,9967
Vistara,UK-958,Mumbai,Afternoon,one,Night,Chennai,Business,7.73,36,45674
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Economy,11.63,47,5741
SpiceJet,SG-8152,Mumbai,Early_Morning,one,Night,Kolkata,Economy,13.11,49,5660
Vistara,UK-772,Kolkata,Morning,one,Morning,Chennai,Economy,22.35,8,14885
Air_India,AI-493,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,9.34,26,5050
Air_India,AI-773,Kolkata,Evening,one,Evening,Bangalore,Business,25.28,12,51784
Vistara,UK-945,Delhi,Morning,one,Night,Bangalore,Business,11.22,36,46830
SpiceJet,SG-8702,Mumbai,Morning,one,Night,Kolkata,Economy,10.12,49,5954
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.73,7,65163
Vistara,UK-958,Mumbai,Afternoon,one,Morning,Chennai,Economy,21.53,44,3997
Air_India,AI-672,Chennai,Afternoon,zero,Evening,Mumbai,Business,2.31,11,23116
Indigo,6E-7224,Hyderabad,Evening,zero,Evening,Bangalore,Economy,1.98,13,4238
Vistara,UK-706,Kolkata,Morning,one,Night,Bangalore,Business,10.35,16,72280
Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,4.69,25,3130
Air_India,AI-767,Delhi,Afternoon,one,Afternoon,Hyderabad,Business,24.41,44,45882
Vistara,UK-958,Mumbai,Afternoon,one,Night,Bangalore,Business,10.19,4,55171
Air_India,AI-660,Mumbai,Evening,one,Night,Hyderabad,Business,5.61,30,44164
Air_India,AI-672,Chennai,Afternoon,one,Afternoon,Delhi,Economy,21.23,37,4219
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Chennai,Business,6.9,2,58391
Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Bangalore,Business,9.06,28,53838
